session_id,num_events,num_commands,session_duration,max_inter_command_time,mean_inter_command_time,std_inter_command_time,command_error_rate,file_transfer_ratio,login_error_rate,reconnaissance_ratio,exploit_ratio,unique_commands_ratio,command_diversity
95a2426b36c7,16.0,6.0,0.74761,0.102574,0.036718600000000004,0.04692520335917576,0.49999991666668053,0.0,0.0,0.0,0.06249999609375024,0.375,6.0
95a3040cc86a,41.0,19.0,26.711299,1.124664,1.0552288333333335,0.12106895037770347,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
95aa6288b9c8,60.0,28.0,34.174831,0.227337,0.03218903703703703,0.061560803223305795,0.07142856887755111,0.035714284438775556,0.0,0.0,0.03333333277777779,0.3214285714285714,20.0
95b4299fd0cd,78.0,23.0,5.458896,0.493611,0.17924686363636366,0.08483903722163993,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
95b8b79a11db,41.0,19.0,24.623289,1.144649,1.0293845,0.07611951402912011,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
95dc68469376,78.0,23.0,32.526925,6.363933,1.1945087727272727,1.1809431612464083,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
95e92c7954bf,78.0,23.0,55.30475,12.095811,2.064605136363636,2.4297976867653244,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
96066a622329,17.0,7.0,35.76574,1.073038,0.2991108333333333,0.4720765080829236,0.4285713673469475,0.0,0.0,0.0,0.05882352595155729,0.33333333333333337,7.0
961918de5af0,78.0,23.0,49.752386,9.182659,1.7872875909090908,1.8418704957448284,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
961eff22713f,16.0,6.0,2.460749,0.284811,0.10933319999999999,0.142192756419587,0.49999991666668053,0.0,0.0,0.0,0.06249999609375024,0.375,6.0
962bbc9daa86,41.0,19.0,25.578122,1.407213,0.9942278333333332,0.19542710464225005,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
96366b5e5e3d,41.0,19.0,32.077292,1.762543,1.3489068888888889,0.23566838427055253,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
968f528a43a5,50.0,26.0,42.469921,3.970997,1.5839077600000002,0.6852677042398151,0.0,0.0,0.0,0.03999999920000002,0.01999999960000001,0.5106382978723405,24.0
96916d809dd4,16.0,7.0,61.520152,17.42151,2.908000833333334,7.110138470091773,0.4285713673469475,0.0,0.0,0.0,0.06249999609375024,0.2857142857142857,6.0
9694c22e59e8,78.0,23.0,36.03745,7.220704,1.3337777727272728,1.3511339457813425,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
96a986833a79,78.0,23.0,34.169893,7.336002,1.2740322272727271,1.3821561656011,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
96cab02bf103,78.0,23.0,14.114797,2.473585,0.5117583181818182,0.4496106920518796,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
96cd384c876a,16.0,7.0,61.589546,17.395768,2.9023386666666666,7.1003013329166995,0.4285713673469475,0.0,0.0,0.0,0.06249999609375024,0.2857142857142857,6.0
96f71c020480,41.0,19.0,19.31274,0.884145,0.7918582777777777,0.07195300227951539,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
976dc61dd6cd,21.0,8.0,132.616545,1.238083,1.201043,0.08552478192703367,0.0,0.0,0.0,0.09523809070294806,0.04761904535147403,0.36363636363636365,8.0
976e0c641bcd,78.0,23.0,43.416106,11.579858,1.6382342272727273,2.2532961804176046,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
97a6ec4a4e42,78.0,23.0,32.432744,6.305998,1.1681089545454546,1.1719439954374333,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
97b1a9b596b1,78.0,23.0,27.415731,6.787932,1.0773344090909092,1.4835482124594674,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
97f6deebaf38,41.0,19.0,27.229108,1.988524,1.0837447777777778,0.372830477800577,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
97f9b459cb1f,18.0,10.0,0.667973,0.051965,0.028805555555555553,0.02094955249588348,0.299999970000003,0.0,0.0,0.0,0.055555552469135974,0.15384615384615385,12.0
9819e92e6096,78.0,23.0,23.068822,4.475922,0.8461568181818181,0.8255579042200801,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
984e0f8785c1,78.0,23.0,13.491157,2.280209,0.4830989545454546,0.4133989686736366,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9860a92b6505,78.0,23.0,26.557715,5.797949,0.9239889545454543,1.1033621415929662,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
987634b162f9,17.0,7.0,2.539961,0.294509,0.09011533333333333,0.13533515802283852,0.4285713673469475,0.0,0.0,0.0,0.05882352595155729,0.33333333333333337,7.0
987ed9be99b4,41.0,19.0,4.321165,0.163327,0.13834088888888893,0.03285973062237673,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9893c32b5c96,31.0,20.0,1.392334,0.022684,0.008552736842105264,0.004573733981990174,0.09999999500000024,0.0,0.0,0.0,0.032258063475546335,0.050000000000000044,20.0
9895413ae704,41.0,19.0,36.210896,1.980949,1.4519058333333335,0.30467491330041874,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
98c27133cf9d,78.0,23.0,31.047238,6.26649,1.1397635909090909,1.1638579689623259,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
98cb16369f53,60.0,28.0,34.035845,0.242776,0.03708562962962963,0.07175809150040591,0.07142856887755111,0.035714284438775556,0.0,0.0,0.03333333277777779,0.3214285714285714,20.0
98ecf3c1d3f4,41.0,19.0,26.678367,1.193461,1.0959513333333333,0.09550327616677992,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9909210b3d2e,16.0,7.0,61.534865,17.467947,2.9160486666666667,7.128945320161087,0.4285713673469475,0.0,0.0,0.0,0.06249999609375024,0.2857142857142857,6.0
9942b7ec94d8,41.0,19.0,29.798454,1.74997,1.144870388888889,0.21501172239319166,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
994609bc53a1,78.0,23.0,13.37923,2.280343,0.47781522727272724,0.4129075958219007,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9974f5e60ba7,41.0,19.0,12.270326,0.512605,0.4602555,0.08127593636875337,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
99aff6d8a58a,31.0,14.0,113.706307,26.399462,2.7020066923076915,7.509635869966226,0.21428569897959293,0.0,0.0,0.0,0.032258063475546335,0.2857142857142857,11.0
99c1f9107edc,17.0,7.0,5.942797,0.458269,0.09363766666666666,0.18183765690050743,0.4285713673469475,0.0,0.0,0.0,0.05882352595155729,0.33333333333333337,7.0
99fea91c5be0,78.0,23.0,29.099779,5.711955,1.0834926363636364,1.0616372274600228,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9a0917085b54,31.0,20.0,1.325552,0.017858,0.006766947368421052,0.0031705776808665887,0.09999999500000024,0.0,0.0,0.0,0.032258063475546335,0.050000000000000044,20.0
9a561fc3dd80,41.0,19.0,27.435622,1.17513,1.0749251666666668,0.16119451693829595,0.0,0.0,0.0,0.048780486615110086,0.024390243307555043,0.5588235294117647,16.0
9a5833cda761,78.0,23.0,34.856136,7.784601,1.2839219545454545,1.4989535327642503,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9a6b335866e7,78.0,23.0,12.032044,1.955152,0.42949809090909097,0.35175579705013005,0.08695651795841226,0.17391303591682453,0.0,0.02564102531229455,0.06410256328073637,0.5384615384615384,19.0
9a7267fa793d,59.0,28.0,181.337416,0.351966,0.042817629629629636,0.08911318183124378,0.07142856887755111,0.0,0.0,0.0,0.016949152255099114,0.3214285714285714,20.0
9a75331a599b,17.0,7.0,1.844454,0.216374,0.06610633333333334,0.09790752860258842,0.4285713673469475,0.0,0.0,0.0,0.05882352595155729,0.33333333333333337,7.0
9ac9208588e8,17.0,7.0,4.689049,0.440828,0.12005866666666669,0.1887601591826693,0.4285713673469475,0.0,0.0,0.0,0.05882352595155729,0.33333333333333337,7.0
